wasserstein,kl_divergence,train_mean,test_mean,train_p90,test_p90,mean_ratio,p90_ratio,feature
11.149640433015717,7.064004398374898,71.42003146384769,73.71401026806672,101.27999877929688,87.51900177001953,1.032119543455819,0.8641291748110654,OIL
1514.0702061350303,20.40724660146975,1464.1119208883872,2978.1821270234173,1835.9900024414062,4588.39990234375,2.0341219032055484,2.499142095677171,GOLD
3254.119445778264,21.596725177935316,2452.2635964273113,5706.383042205575,4108.99091796875,6875.29814453125,2.3269859938871056,1.673232742974765,SP500
2112.7262924328384,16.06052000281473,5195.937320070174,7308.663612503013,6656.279736328125,8228.70244140625,1.406611196842595,1.2362314637253418,IHSG
2.284125886756755,1.7691762889138503,18.80392939461018,17.104190262546883,27.665999984741216,21.945000076293947,0.9096072370623506,0.7932118878188895,VIX
2.039486907643326,22.313240550212228,4.226740239595295,2.187253331951969,6.39492882396559,3.66938654859761,0.5174799509707736,0.5737963079192129,CPI
0.6811720175024729,14.54016964307625,5.636006289308176,5.611825192802057,7.5,6.25,0.9957095334417934,0.8333333333333334,BI_rate
3.8909420366540703,24.61640182922257,0.7623098913664951,4.653251928020565,2.33,5.33,6.104147382476276,2.2875536480686693,US_rate
