Date,beta.lag1,beta.lag2,beta.lag3,beta.lag4,beta.lag5,beta.lag6,beta.lag7,beta.lag8,beta.lag9,beta.lag10
2010-02-17,-0.3272105973204881,-0.7676206266213135,0.4513341693275917,-0.4008179189829976,0.6128676363140749,-0.739828901375004,0.26050208411411413,0.17205077973335484,0.10304401202247367,0.0666535238639771
2010-02-18,0.1440526868024522,-0.8167663936179647,0.5334760056826232,-0.40225279885257603,0.6865003820699378,-0.8112737132133914,0.2118418214460464,0.3218340026445294,0.24910912754267506,0.07780916540636239
2010-02-19,0.07285173598786586,-0.8293198307274705,0.5552302987681637,-0.4418680656329505,0.68375108960652,-0.7659838271616894,0.19129262179679615,0.5018925891586885,0.24830702414472683,0.032008085151119595
2010-02-22,-0.013289786124851044,-0.8247273080870976,0.553498019547861,-0.5494275261137986,0.6822359543211334,-0.770876430217662,0.17718533495966096,0.4703334105199242,0.21299781493676218,0.05822085708348537
2010-02-23,0.060678107113736626,-0.8056037923908265,0.5433846117904062,-0.8572086476643475,0.6917156342961958,-0.7874805485046386,0.1876675611482283,0.49376200749076027,0.2117326121256064,0.11605074120289804
2010-02-24,0.22795645472852566,-0.7655202396098558,0.47809002973337267,-0.30741019851962414,0.6981158132359389,-0.8873798510043599,0.19270361118800375,0.5402934876924749,0.14354815772342694,0.22513923972503813
2010-02-25,0.20660753146383434,-0.7646885494845531,0.4809362747942654,-0.2603263344989247,0.6978996511146252,-0.8878948721270188,0.1914264036690751,0.5366952903702293,0.1530714292285139,0.2343734894639973
2010-02-26,-0.45573284610157383,-0.6892651418901754,0.29843777372218927,-0.2765928718582542,0.444771722674096,-0.07731114560453722,0.045272328222403846,-1.0897826452327768,1.0294053140419286,-0.032070715093764884
2010-03-01,-0.47291879028078854,-0.6355528355880786,0.27504144889133564,0.1291602010211111,0.3018227804644806,-0.5154267629696782,0.20780497542204088,-0.5517907046312417,0.6783182854918499,-0.18920506707418108
2010-03-02,-0.6076181193496802,-0.7444660070662837,0.34301215858988254,-0.11910262324571644,0.4107015223612873,-0.7201213630743188,0.38163073090087163,-1.3684971032607418,0.1625845729514529,-0.05071583585460088
2010-03-03,0.5228491150519804,-0.6900134997207885,0.34771423802932033,-0.09712562793538637,0.33810799053703855,-0.5024466313350481,0.34711119821279973,-0.9707529583244003,-0.5568602869571744,-0.17051992870934035
2010-03-04,0.6689648840456371,-0.6632710148336305,0.37979198230385336,-0.22731071988184817,0.3703941533201559,-0.6465026196482306,0.4135699585368569,-1.1248985807064953,-0.3272699525857793,-0.3785821460929778
2010-03-05,-0.6544891371228246,-0.48907163335832093,0.6244891827592476,-1.5357879372240175,0.5626502572763714,-0.4307183070826352,0.5780090197111596,-0.46529163407899865,0.0669681319907332,0.5923167743105544
2010-03-08,-0.3506138010798782,-0.4946201535462252,0.6706351216394517,-1.1660773793867976,0.5998682365803427,-0.39047769159991796,0.5972547203174343,-0.5679375665134332,0.13610859856361382,0.7789268608819954
2010-03-09,-0.7820364200130066,-0.38008384188760624,0.6646573741730055,-0.3987935169313822,0.6025310790719354,-0.3298923434671932,0.5752267330754579,-0.4580001310868759,0.025790604662788985,0.686691216263813
2010-03-10,-0.6739695807450831,-0.36693247481157526,0.4680339507479615,0.6839055593982358,0.4073750160318571,-0.8150445486667339,0.41889357282942463,-0.5830436206126823,-0.00913202392237443,0.8187802556322021
2010-03-11,-0.6380651757190406,-0.3305999413415403,0.4468909881545821,0.30004369208505244,0.3772834618891497,-0.9347294418263528,0.38926296035016855,-0.5735543994420527,-0.059701831329560244,0.8357514526164868
2010-03-12,-0.656313564443804,-0.31295487706453473,0.4285312691335245,0.39773017879319955,0.33861987708419744,-0.8845134895777589,0.3492718510252589,-0.9310903348950996,-0.07279133764117474,0.8133218316081942
2010-03-15,-0.5209397045317086,-0.18924910420946578,0.2897379561602513,0.23962719975787206,0.20169917694885064,0.0174451889323457,0.20945471791604578,-0.022053505814460195,0.36746190035945153,0.9394712290236967
2010-03-16,-0.20822809630656758,-0.12907587683720645,0.2925090932614351,0.4278770455962688,0.15968404145285114,0.13641824769995461,0.13334442249612022,0.5714180203250937,-0.0932647334438041,0.6073276367032174
2010-03-17,-0.15290917815878047,-0.12325312355131432,0.29590686935380134,0.25079692541234605,0.1668861555593226,0.1736036342292085,0.1358864005073957,0.12917620368591964,-0.0772560148276035,0.381468597682169
2010-03-18,0.010368302781332772,-0.1441790865301154,0.30619712700347723,0.36030911406417476,0.1782899195551344,0.08793119507488711,0.14442757241684281,0.14006312842670343,0.19951763417803012,0.27015051198070894
2010-03-19,-0.04920117951825056,-0.15592883874356342,0.30895832233481,0.42962453190374184,0.18232009520315542,0.07365294766255201,0.1521305434701784,0.18581805765185647,0.22297326689497216,0.1971739794711584
2010-03-22,-0.026392842629178095,-0.15099753649969744,0.31186661683984823,0.5026168797794819,0.1824403531797,0.07932494292955192,0.1533274660795713,0.16161361384749806,0.18300814737702234,0.16070824076370455
2010-03-23,0.022075063649053348,-0.160904643078831,0.3043883184431029,-0.42107510608274923,0.165686176103032,0.1798599845722654,0.1511225725171137,0.06770299161172243,0.1333682893224223,0.014063826495286341
2010-03-24,-0.10093167249101381,-0.1631388056508259,0.30681440334395066,-0.4354478609342996,0.1692786216811204,0.2043027667900777,0.1511953621008096,0.093148450152829,0.1517266458074582,0.013251543634607591
2010-03-25,-0.1901544121842192,-0.15153691051691523,0.30387086829157656,-0.5823616240774447,0.15586490069202083,0.09118765996622348,0.13847649793062491,0.3108967907026692,0.13180251475817129,-0.024717555901338478
2010-03-26,-0.18561561846650498,-0.1492864505559349,0.3030525905251715,-0.5697214294638194,0.16569046063809717,0.1280616208371844,0.15429776507981724,0.405356323432833,0.034281372668838905,-0.005501301335332099
2010-03-29,-0.22758751831140744,-0.14850920723927247,0.3015138650411789,-0.5390948904399656,0.16320917262520038,0.1196495463191493,0.15179574604049953,0.36623997092745497,0.014708451551505498,0.0031157994052653255
2010-03-30,0.11651090757311178,-0.1150801399753322,0.3046555047248519,-0.09382778471726361,0.16456571821464316,0.1593448009795972,0.15462453533580045,0.47658793689790035,0.1594616519736632,0.16833117984858
2010-03-31,0.016205694680881275,-0.18026680470742323,0.2703175369965415,0.6631677188914674,0.14778230922068677,0.31427416411689946,0.15451782280030232,0.4547578202830975,0.2103956799224423,-0.16040018862151875
2010-04-01,-0.6311752338439943,-0.11464109046180057,0.3148739799866447,1.1775023039178483,0.1449426314823692,0.42549417368894243,0.1501334834181448,0.5792562178421017,0.33242085989767717,-0.0946305832636175
2010-04-02,-0.9590345967428291,-0.11393544032074474,0.28410810782102636,0.7044535632821871,0.12299466440804353,0.45727254029512177,0.14564192221707262,0.700825630319843,0.4385063560177705,-0.09271288972320509
2010-04-05,-0.8774438643433935,-0.1346354671105562,0.28897065576971165,0.6001592073355964,0.11833710088945158,0.44217107565777775,0.1442151591040871,0.5623752315657091,0.5211228481167465,-0.08564663823438419
2010-04-06,-0.7704762418417431,-0.11768218138539076,0.3047777014257841,0.4088415416397488,0.13068360422768702,0.5472579259428026,0.15193316219731604,0.5365442985555029,0.5182109357463829,-0.1279964832735131
2010-04-07,-0.8187308112520191,-0.1202846960405953,0.30521933896242215,0.3154683217743465,0.13156401965327683,0.5263643408472695,0.15192625119801387,0.48928719714184304,0.5192847092627836,-0.13571685740470932
2010-04-08,-0.8546054564049497,-0.12677160571114035,0.28812171731655456,0.5673157622336065,0.11826186607005697,0.61155325844553,0.14060005240560464,0.04721724801997074,0.4246366594604477,-0.11070303564881459
2010-04-09,-0.8044583343170747,-0.11707341341436177,0.28836084754175767,0.4807771506041366,0.11868400976722271,0.5656844673389616,0.14077828654695254,0.010826080188999478,0.3423795522925009,-0.13908727660947118
2010-04-12,-0.2899185100634528,-0.10334645546913436,0.29863026685351074,0.640410344235353,0.14027428045402052,0.4175271532905194,0.15873096770684503,-0.1233921080970328,0.4410642856229031,-0.0035647025046463277
2010-04-13,-0.1755483701103358,-0.09087058330949241,0.2944475962832376,0.54381816529647,0.12978431247054578,0.4950689778071552,0.1438029864898586,0.14122928319058828,0.3339956189219255,0.06030091955501897
2010-04-14,-0.24355032541675745,-0.20931508472407012,0.27915936081291387,0.9305603071714359,0.11666128800039594,0.34962783658203456,0.12806555784769888,0.47630975224097327,0.028243544911446705,0.19820388429042152
2010-04-15,-0.11612825047707417,-0.23988893521075125,0.24244166968153247,-0.0586164491165132,0.08997987589419879,0.3545590251692567,0.10060872885175831,0.390986514575476,0.05670411012995477,0.16304587867903714
2010-04-16,-0.16295594735781732,-0.23798206724344387,0.24227353005608387,-0.08272305690636936,0.08677708458311295,0.3828380467078887,0.09986693923115797,0.2972766160465452,0.0030011553171685537,0.24380766788881097
2010-04-19,-0.2300679028165613,-0.21804162775472502,0.26528474015710385,0.0690014634267859,0.08055917010553039,0.049996985926697934,0.09573676400171804,0.3209219497630463,-0.22205698121101236,-0.030545267712844992
2010-04-20,0.23399852354649098,-0.1901000113804472,0.23463705598481135,0.3655273093034863,0.030412103476079533,0.162681404608656,0.031067109965731657,0.30090925935417695,-0.196698195964833,-0.20308781059885173
2010-04-21,0.3350871224349006,-0.16259428586007854,0.2340673731670521,0.2568484407810197,0.03187253922016874,0.12292052017525634,0.02450886083639167,-0.19286889393777296,-0.19982797594340254,-0.23327060422676435
2010-04-22,0.9258340203903115,-0.16601930813298638,0.26783091034436646,0.29213270389961626,0.052156530125858476,0.41966995683712105,0.0345572089353558,-0.16624782499911525,-1.1720684986949343,-0.40021484979868216
2010-04-23,-1.070588752313089,-0.13669199420015937,0.23552297557529178,-0.06659739465741293,0.00947506797174151,0.5322182152623811,-0.05672279939762921,-0.14246221128900455,-1.3435093268639378,-0.26557895717185553
2010-04-26,0.15962439524877237,-0.4590506772193361,0.21828102926328732,-1.2414148104213836,-0.016325752616698122,0.4919574511478176,-0.08446615326422706,0.05518148149432586,-1.3203857812055695,0.3552481718922168
2010-04-27,-0.44850588895493326,-0.8740919608014366,0.27819118026827877,-0.5343995153027803,0.01483181803116393,0.710611544075115,-0.06587134466697969,-0.3568671617336573,-1.359069256156666,0.0687166166379175
2010-04-28,-0.4325151803521342,-0.8744746059094342,0.27752356391727917,-0.4613399273004931,0.015105714927316162,0.7097191899431489,-0.06578564602954931,-0.3600486151915152,-1.3585540735832378,0.0736688498997117
2010-04-29,-0.43016493614531875,-0.8793722712759118,0.27302130711812184,-0.8215248671689016,0.023741298219873346,0.7581464279705044,-0.0594814602706686,-0.3214713162798554,-1.370767614920216,0.03402435967489118
2010-04-30,-0.7908490599458746,-0.7831981462490882,0.1744422395704484,0.33016465506470405,0.06559698895686229,-0.40450127295075355,-0.07792609268530595,-0.4780451225696637,-1.5333432117710186,-0.09294461323685999
2010-05-03,-0.7127112338912313,-0.7811843238615828,0.16959908110998467,-0.14154094508778425,0.07361274606945077,-0.435436135960386,-0.08184886959308563,-0.6039816377529917,-1.5875983520912895,-0.13322340496803103
2010-05-04,-0.6970109346590546,-0.8127070865126561,0.1770119616100325,-0.4023558236306766,0.07303937254612032,-0.5667435676467603,-0.08998327573487033,0.053179120388703094,-1.5336471150631232,-0.07317150350543361
2010-05-05,0.43598778640010616,-0.7996165320676186,0.1735605538552482,-1.258130942333535,0.08266171071387277,-0.36057943991059693,-0.10317951380671675,-0.8734327361148672,-0.5928577766432903,0.08580931604857617
2010-05-06,0.8186669843026735,-0.802121396221503,0.18960794026661826,-1.2893790359984891,0.08074152134618623,-0.5079200525275518,-0.10386499563968984,-1.1121626811800194,-0.905555873586626,0.41046179289296786
2010-05-07,0.7079356286314171,-0.8030617940424635,0.18801653628342957,-1.2981987327022528,0.08015030366685523,-0.5188472023607853,-0.10467640147284554,-1.174196076052143,-0.889561898675894,0.45474270724013055
2010-05-10,0.7055721011096562,-0.6135281834827204,0.27921533248933006,0.37712122608606546,0.09664393108782549,-0.696499570531512,-0.10295537255229185,-1.6677454717299214,-0.11459043311327222,0.12812254006784063
2010-05-11,0.8127666941365849,-0.6212128059424724,0.23373182231484868,-0.8886717969879194,0.0565495827283773,-0.9508760724864199,-0.09565822430825331,-2.0004996679545606,0.02713908195532605,-0.5657876316238576
2010-05-12,0.7429791507064911,-0.6613255182268586,0.1871692880871213,0.12729765910095736,0.05558470445365522,-0.8095039113850085,-0.09094404893764349,-1.8379288695493363,-0.1524348743476389,-0.8735299170305335
2010-05-13,0.9682912266785794,-0.6657341437091532,0.17912291184395,0.6865407592112894,-0.009332507780099072,-1.2288514096912877,-0.12900447980675064,-1.7809728531396714,-0.09551765533705374,-0.7502187601337521
2010-05-14,-0.8579760808414497,-0.47341789747029595,0.142529321819758,0.671095337712366,-0.09688379018181435,-0.29210448991406335,-0.13941220630941226,-0.053128009054562275,-0.22533355804571603,-0.2244970863872432
2010-05-17,-0.8546893925873693,-0.44624056420600666,0.14417397680432004,0.7459216712307946,-0.10035051691160503,-0.19304655207686647,-0.1488727917305273,-0.3465161252625303,-0.40332932846706265,-0.2711453473376857
2010-05-18,-0.454269146014712,-0.2478893414942239,0.14141820132827793,1.0701114190624876,-0.06727641628712389,-0.0452590350219913,-0.2122349931813253,1.3594297373196431,-0.4513028401792727,0.1400476608668329
2010-05-19,0.01985248278684859,-0.24472600553912907,0.13205176037037036,0.908156257348527,-0.07372176766604913,0.05805913103673099,-0.2153651533405375,1.3316568121776753,-0.294604842671645,0.25808887223501764
2010-05-20,-0.01875429129796173,-0.2408408924165794,0.1310144370399437,0.8857835957861603,-0.07406726890643041,0.05168957383892512,-0.21547854345725406,1.3125230606443654,-0.2858001689642589,0.28631762237829383
2010-05-21,-0.30791611615295966,-0.34130496742118605,0.20600887760741643,-0.6791496516776653,-0.0887549504695988,-0.37175038492976037,-0.2634020420975986,1.159591308490752,-0.6165491777373099,-0.06263559893639836
2010-05-24,-0.1053400801609572,-0.37985957349347976,0.2166328607388956,0.22075983629817553,-0.08662112527314433,-0.5034645413213263,-0.2683223770224611,1.0280513936194422,-0.6320853571530589,-0.008519467438760177
2010-05-25,0.36301187540112556,-0.2949357775688759,0.2035692367951999,-0.49240258399022696,-0.0761791411790843,-0.5624006782233272,-0.25816079968771666,0.6431517304874347,-0.812069574097552,-0.019133443583906926
2010-05-26,0.438294705925658,-0.3108003895262726,0.2306532905651248,-0.5534571004723139,-0.08539795334935976,-0.20348296533118093,-0.2578264683901021,0.6556175687509915,-1.1350414537811737,-0.04673217377513915
2010-05-27,0.222961770811945,-0.3469846721135549,0.22293559937583235,-0.9612650529895729,-0.0872719852931943,-0.15375059853968764,-0.26669057545695096,0.7456831546143579,-1.070834459566756,0.036294235244788156
2010-05-28,0.28884654040007607,-0.35991930284159557,0.22029969570365265,-0.9890257908317879,-0.08927908915782924,-0.13929678736445392,-0.26746345863223914,0.608405425587984,-1.0402653428849846,0.055505072269154444
2010-05-31,0.058398522241891626,-0.37886016175422105,0.24626294102662705,-0.6767306341492312,-0.08053534913629955,0.1064164516724056,-0.2796190521303643,0.2732265421292197,-0.35010645078542424,-0.11413354976950155
2010-06-01,-0.0035170711208207805,-0.39708597385484484,0.24108734244814828,-0.31268462203942865,-0.07428245866920552,0.13595940291057165,-0.27704136084954284,0.15924760455613235,-0.4464282065265648,0.12299742290939417
2010-06-02,-0.04066068330477743,-0.38828958572608496,0.24118689692326503,-0.009733244349431736,-0.07973359864254582,0.09497442326059907,-0.2827948099717799,-0.01884021709166228,-0.4125257884612758,0.09415519951617474
2010-06-03,-0.029932668584802043,-0.39088965869614517,0.24017204569971093,0.09193101356342931,-0.08175890178096834,0.12030300276678277,-0.2827639836530079,0.06669083501633864,-0.3580975225117427,0.09204943445713713
2010-06-04,0.038177628330527326,-0.4041262306019491,0.2577973312558147,-0.09542114341636068,-0.0808947811174129,-0.1346184469744193,-0.2786051509959681,0.22417675460033282,-0.13088015894261795,0.4755422272221536
2010-06-07,-0.20411749647056995,-0.40120536412495966,0.25659681245274557,0.013243231056599566,-0.080653661268222,-0.17653729387973432,-0.2750153457879686,0.04245860628047715,-0.12885151785794013,0.42932703075709516
2010-06-08,-0.3143925014931468,-0.4094801778225001,0.25617303570308636,0.09492338500881867,-0.07995900788581084,-0.1968145944087872,-0.27542249454254936,0.18719587916227418,-0.18597012434736876,0.4138039790923523
2010-06-09,0.03608586671610636,-0.42853894699225603,0.2504348519364214,0.2683194800065743,-0.075023229979811,-0.2503151376186493,-0.2724685799865939,0.22381559439831908,-0.06303272476774682,0.2708441862745584
2010-06-10,-0.2983105986021526,-0.39979074855835295,0.2403074424794713,-0.6515500017102445,-0.0736899994856003,-0.07319838019929584,-0.26520039966478953,0.08450874155393448,0.008978492069364838,0.6096795328388367
2010-06-11,-0.3134868019733162,-0.39966680918087516,0.23999500176402178,-0.6339598829054885,-0.07359648243159031,-0.07122738931241608,-0.2653962523555174,0.0782854015647394,0.012411322768386218,0.6126103343660265
2010-06-14,0.005108583431426006,-0.3279765867826692,0.25002029538644893,0.18679513025216266,-0.07497913324718507,-0.13365364199107055,-0.26285351895145326,0.24535389979412348,0.013886329604567857,0.7447487807816634
2010-06-15,-0.029031640295166534,-0.3160321875506288,0.2565600438890644,0.057303705281597034,-0.0729178116991932,-0.19337541395011365,-0.2641488874098467,0.2792864124923085,0.06482891938622694,0.7686416255950594
2010-06-16,-0.102427625309512,-0.3133281747345954,0.25298031993080544,0.012872563568949752,-0.07471799412409848,-0.21110894072405417,-0.2635892752075258,0.3304725451687884,0.07178050296472872,0.7372323168227453
2010-06-17,-0.20832289750981375,-0.2450367888658935,0.2592116965264248,0.04371721905325899,-0.06472268624757418,-0.5200615509975,-0.25380934301354574,-0.3784091619668711,-0.377481239861896,0.658777634813526
2010-06-18,-0.01518479145111698,-0.1528352884211896,0.2971030713567828,-0.00026683458407464333,-0.034569439123100856,-0.3115727607943859,-0.2422081586530871,0.5363794340535757,-1.0028523657590966,0.5276203587063047
2010-06-21,1.1570258016049253,-0.011878532298851996,0.316497354493707,1.30189625764012,-0.009819417784278486,-0.4467522721733407,-0.2168889140081662,0.2718062343044653,-0.5479544872876556,0.005552926654119217
2010-06-22,0.39857219611825134,-0.02087707973902534,0.33780920998880265,1.5117022732937908,-0.005869943517914804,-0.27978995311920873,-0.21932764559460582,-0.07035799918560165,-0.3771610156485885,-0.35339267058291784
2010-06-23,0.3628036820244019,0.010294573954766625,0.3444711306687382,1.5220516403644522,-0.004001037588863545,-0.23972447341805517,-0.21765133979066692,-0.028041686325439914,-0.3028441728856621,-0.36572036052069107
2010-06-24,0.5510099379497346,0.07814782231434181,0.31741921461120276,-0.5905652499392671,-0.010982506202029587,-0.18410921812761,-0.2219358857145146,-0.18280455627278644,-0.21064618767315418,-0.8640096280591943
2010-06-25,0.05197116124784168,0.07373686953307064,0.3064454784580321,-0.18561655341877303,-0.008596434152857506,-0.24055487261457348,-0.22356040391395607,0.23815467668772652,-0.26671574064789566,-0.9064589592608655
2010-06-28,-0.05295066390503349,0.0006842690455078487,0.3070158792498296,-0.3042053181746154,0.008170260623973804,-0.028989545692592877,-0.21335162082141648,0.12116985257592922,-0.09681419005778391,-0.8148912502086206
2010-06-29,0.13882416373226902,0.035160199989794534,0.2702891819209431,0.17641430161619998,-0.002163183926757359,0.4351307030411418,-0.2073338801605448,0.24051813245906367,-0.39167888639853904,-0.503234042689247
2010-06-30,0.10681072378186313,0.03295189138863109,0.2702618858247102,-0.18398132754935703,-0.0008024899144655,0.43946128357318165,-0.20234766854429795,0.514399065745899,-0.36332140792308765,-0.44870982319400743
2010-07-01,0.013478130521083709,0.04107341129783022,0.27141120428316706,-0.25581108283592735,0.0009424372310698774,0.4553654528994955,-0.2008455585871516,0.40528831654634534,-0.4310214963585081,-0.44056637314811326
2010-07-02,-0.1739757087566504,0.08447487897532824,0.25863875602149344,-0.2651922971087798,0.003563200458392323,0.14236826150216098,-0.1940539816364116,0.15845964397836262,-0.03834277897504906,0.02553461331099638
2010-07-05,0.3912737971504514,0.07824442901346405,0.22735510595107852,0.09002653284113887,0.007103366818777179,0.09941547524837463,-0.177308275823951,-0.18512729571681105,0.09515299570329086,-0.35557677968640805
2010-07-06,0.08711179652435413,0.07632733983259299,0.2315370730021397,0.3389972682105313,-0.0007523596989603308,0.1691811373708912,-0.1820220337558315,-0.4735020237811093,0.18193817494350617,-0.33182620234580573
2010-07-07,0.03437122769528239,0.07911370944352052,0.23076222816985104,0.32110565586921497,-0.0011743608273799891,0.172067493929308,-0.18171351487355886,-0.45685949876646226,0.21074514680402062,-0.3488338688062011
2010-07-08,0.06365227486639172,0.06688685869261865,0.23323973265364908,0.46130079068129803,-0.0007874480653409285,0.15805839673766567,-0.18059546070381813,-0.42933995150855664,0.24337323427803245,-0.2996879975736958
2010-07-09,0.09612962062043576,0.06415101811695798,0.23481255497582962,0.3804051430684116,-0.0014607450573715587,0.16548703172476442,-0.18057220242078798,-0.4641849125470524,0.25464288760692133,-0.29199592107744005
2010-07-12,-0.0830403014418982,0.07589691461914026,0.22139420391970993,0.002893656606920869,0.0024739639966961427,0.1748627673530966,-0.18330706040976832,-0.5484744273018011,0.2591490666581269,-0.22823129395775055
2010-07-13,-0.7901331232639682,-0.019790830101204665,0.24392221949576695,-0.7193407063834848,0.012724131666475125,-0.30123945967306676,-0.17694920689693583,-0.0017049715980339553,0.475978872229456,-0.3617720954689755
2010-07-14,-0.17510395073475704,0.014002546408706039,0.23479844963777385,-0.8626862704001665,0.019623856735553738,-0.17647775859181086,-0.18731555535454325,0.04091127220529247,0.7312130380239823,-0.3502796805117315
2010-07-15,-0.28278059710819187,0.06027982923470217,0.2348803920012909,-0.7466769525394917,0.02101151203528303,-0.23245344929557119,-0.18524005214658928,-0.22997592234072886,0.6944848883137853,-0.2999201892377812
2010-07-16,-0.2115838296291283,0.041338112483799413,0.22489589176496663,-0.43808730294991066,0.02107391759770363,-0.27320972527500703,-0.18751472008832382,-0.4767194776160832,0.8419949641294764,-0.3189156164496748
2010-07-19,-0.05542034952095118,0.05620035412456368,0.213257033071758,-1.0614625431379052,0.018926450589770428,-0.3597534858517195,-0.18815111417143152,-0.5930988990291828,0.7378133994627172,-0.2149192974834319
2010-07-20,-0.3884677786255627,0.019748475721636002,0.20634101855382656,-1.1482534557865156,0.023266515225418432,-0.3868988154148568,-0.18824621733651273,-0.5248325381021721,0.7354898554209685,0.018394676479354582
2010-07-21,-0.4397663509799411,0.021271957494393617,0.21249487551254717,-0.8826801380179479,0.022716457607695733,-0.6463606645939036,-0.1894050065404802,-0.5342624039796222,0.6884827566277089,0.024227076857524208
2010-07-22,-1.011943836242152,0.019780340768783454,0.20783741077499415,-1.0912767231399325,0.015352258013376422,-0.5426400267971877,-0.18637713035677805,-1.0873819505656392,0.8673596102318566,-0.07493693689980642
2010-07-23,-0.38423099195852484,0.042054015774770845,0.18558683275278956,-2.4949210402821755,-0.00295784763132189,-1.0289650091389326,-0.17241355263815664,-0.5484154203342232,0.9999433848120853,-0.09890311848212657
2010-07-26,-0.14608024770429925,0.1012610461002831,0.18057297744795694,-2.2610046147177045,-0.003471174350221607,-1.0900723235114935,-0.17361888961380786,-0.6028393740075894,1.3656000650962061,-0.11776435422566804
2010-07-27,-0.7760266942970101,0.08085675319167443,0.15283327912129746,-1.637574893361383,-0.00832197574879061,-1.0122836738867198,-0.17262046556259164,0.06767525596699875,1.4471135252910547,-0.47992380096506954
