Date,pred,actual
2025-02-21,15214.62057043182,16245.099609375
2025-02-24,15149.85238476753,16278.0
2025-02-25,15129.225267607959,16279.2998046875
2025-02-26,15115.809582576208,16314.0
2025-02-27,15116.899472373845,16367.400390625
2025-02-28,15114.217594455728,16553.69921875
2025-03-03,15112.516250867455,16522.0
2025-03-04,15131.302477782336,16451.19921875
2025-03-05,15105.856806560465,16379.0
2025-03-06,15114.509487705825,16268.900390625
2025-03-07,15094.452074780967,16322.099609375
2025-03-10,15067.706373362826,16292.599609375
2025-03-11,15064.48097528034,16324.0
2025-03-12,15067.71160222202,16433.900390625
2025-03-13,15065.620871263169,16305.599609375
2025-03-14,15057.879260823382,16259.2998046875
2025-03-17,15072.537590812037,16321.0
2025-03-18,15065.609105484196,16370.0
2025-03-19,15068.130804090139,16514.5
2025-03-20,15070.038102219094,16330.2998046875
2025-03-21,15065.131588471491,16428.5
2025-03-24,15072.608698370941,16519.0
2025-03-25,15075.127903153452,16575.80078125
2025-03-26,15070.627328015096,16621.0
2025-03-27,15067.063264684697,16629.0
2025-03-28,15075.859322837594,16560.900390625
2025-03-31,15071.016364300454,16575.0
2025-04-01,15035.506770281394,16652.0
2025-04-02,15034.462646594378,16731.400390625
2025-04-03,15069.207866164648,16739.0
2025-04-04,15047.24738857158,16739.80078125
2025-04-07,15060.405352005053,16738.0
2025-04-08,15038.164727728781,16855.69921875
2025-04-09,15076.140010756784,17051.900390625
2025-04-10,15013.938616426509,16805.5
2025-04-11,15081.81179142128,16833.80078125
2025-04-14,15094.738138509356,16788.0
2025-04-15,15139.025887180384,16780.0
2025-04-16,15199.372693887119,16813.5
2025-04-17,15206.152718057596,16794.599609375
2025-04-21,15245.887053120332,16794.599609375
2025-04-22,15282.055687585642,16814.900390625
2025-04-23,15297.287334575383,16858.099609375
2025-04-24,15337.561537321757,16846.0
2025-04-25,15330.009607985337,16778.5
2025-04-28,15361.86037597011,16823.0
2025-04-29,15425.423313583075,16795.0
2025-04-30,15456.989605309362,16711.900390625
2025-05-01,15525.721217057158,16545.900390625
2025-05-02,15521.753050151814,16606.0
2025-05-05,15579.085412001172,16460.0
2025-05-06,15624.576558251476,16421.5
2025-05-07,15666.747444863224,16432.0
2025-05-08,15631.720573625415,16492.599609375
2025-05-09,15590.499531398886,16538.30078125
2025-05-12,15574.002687678,16543.0
2025-05-13,15543.05771231945,16688.80078125
2025-05-14,15517.196421478702,16599.400390625
2025-05-15,15495.015783084062,16558.19921875
2025-05-16,15485.68641551784,16511.80078125
2025-05-19,15447.670952656232,16487.0
2025-05-20,15422.87925398995,16428.0
2025-05-21,15440.395214633576,16403.0
