Date,pred,actual
2024-06-10,14180.093706648504,16270.0
2024-06-11,14181.659668339713,16312.0
2024-06-12,14157.733539727578,16305.400390625
2024-06-13,14143.947936637875,16230.0
2024-06-14,14166.672841638643,16286.0
2024-06-17,14146.57038580857,16479.900390625
2024-06-18,14145.032064847219,16479.0
2024-06-19,14134.151980117684,16379.0
2024-06-20,14135.666063413591,16380.900390625
2024-06-21,14152.609276921607,16491.900390625
2024-06-24,14164.83272730221,16443.0
2024-06-25,14169.657902287432,16394.099609375
2024-06-26,14181.097930429774,16401.0
2024-06-27,14169.283363859877,16434.0
2024-06-28,14159.389353929058,16374.400390625
2024-07-01,14140.295654341035,16343.0
2024-07-02,14132.445088261402,16390.0
2024-07-03,14137.579608189782,16391.0
2024-07-04,14123.904319054367,16340.0
2024-07-05,14103.512891337703,16328.5
2024-07-08,14089.321183467036,16245.0
2024-07-09,14088.530542799219,16277.2001953125
2024-07-10,14072.430575734377,16277.0
2024-07-11,14062.539003387417,16198.0
2024-07-12,14056.838766606592,16104.0
2024-07-15,14012.707298572292,16108.0
2024-07-16,13986.472778754467,16195.0
2024-07-17,14009.948522293042,16173.0
2024-07-18,14026.969805457997,16138.0
2024-07-19,14024.980898440308,16185.0
2024-07-22,14033.0344895047,16206.0
2024-07-23,14044.275356564964,16220.2001953125
2024-07-24,14032.672238388419,16222.0
2024-07-25,14056.374800120464,16246.0
2024-07-26,14026.963769402488,16337.7998046875
2024-07-29,14029.837144123067,16283.0
2024-07-30,14029.089007236984,16301.7001953125
2024-07-31,14037.918484944208,16328.5
2024-08-01,14029.94368391974,16255.0
2024-08-02,14046.600482902402,16281.0
2024-08-05,14072.603541451726,16012.0
2024-08-06,14097.346309294047,16208.0
2024-08-07,14114.363690094006,16152.2998046875
2024-08-08,14121.814655221653,16023.0
2024-08-09,14120.076974047106,15979.0
2024-08-12,14111.379818933896,15918.0
2024-08-13,14073.223194867978,15949.099609375
2024-08-14,14039.430134625523,15749.0
2024-08-15,14047.264399685586,15619.5
2024-08-16,14018.451108431369,15755.0
2024-08-19,14005.780696974552,15683.0
2024-08-20,13977.630597553096,15523.0
2024-08-21,13928.132892657357,15442.0
2024-08-22,13908.74192458388,15484.0
2024-08-23,13928.532716140911,15728.5
2024-08-26,13917.358416255622,15377.2001953125
2024-08-27,13919.29895723793,15462.599609375
2024-08-28,13941.719819319815,15467.099609375
2024-08-29,13933.495427467828,15440.0
2024-08-30,13901.607874424957,15444.7998046875
2024-09-02,13870.584909352827,15525.0
2024-09-03,13863.88535907159,15520.099609375
2024-09-04,13890.489237566557,15532.900390625
2024-09-05,13902.620078697317,15444.400390625
2024-09-06,13938.265522951968,15417.0
2024-09-09,13921.76129790812,15405.0
2024-09-10,13919.81276644431,15456.7998046875
2024-09-11,13903.089459943001,15489.0
2024-09-12,13883.06138796407,15437.0
2024-09-13,13848.91629884665,15418.7001953125
2024-09-16,13832.049070583585,15393.0
2024-09-17,13792.209909045465,15385.0
2024-09-18,13790.379276578844,15345.0
2024-09-19,13780.658856862437,15300.2001953125
2024-09-20,13783.000186735879,15197.599609375
2024-09-23,13795.802328901045,15154.0
2024-09-24,13807.07212354487,15174.099609375
2024-09-25,13791.186866864871,15121.099609375
2024-09-26,13792.334713111262,15201.5
2024-09-27,13776.310724201787,15070.0
2024-09-30,13786.673706753292,15118.0
2024-10-01,13771.972073630313,15170.599609375
2024-10-02,13794.621258598205,15260.599609375
2024-10-03,13787.711584263756,15324.0
2024-10-04,13802.773502890946,15457.0
2024-10-07,13807.129023298225,15650.0
2024-10-08,13845.291013917114,15744.0
2024-10-09,13865.231215211103,15682.400390625
2024-10-10,13880.79940313854,15664.599609375
2024-10-11,13896.035098957884,15670.900390625
2024-10-14,13850.152078431283,15562.0
2024-10-15,13864.728529706752,15573.0
2024-10-16,13862.038072766503,15578.599609375
2024-10-17,13830.760754037768,15583.900390625
2024-10-18,13809.996994328365,15493.0
2024-10-21,13784.558484604104,15467.0
2024-10-22,13764.55584363184,15556.0
2024-10-23,13760.653280644512,15586.0
2024-10-24,13765.142042490088,15663.0
2024-10-25,13777.403842055332,15621.5
2024-10-28,13808.987002167809,15688.099609375
2024-10-29,13803.040762447963,15747.0
2024-10-30,13813.05619806034,15768.0
2024-10-31,13838.3142933011,15695.5
2024-11-01,13837.337874855351,15713.0
2024-11-04,13879.910517386135,15842.0
2024-11-05,13878.227219246075,15790.0
2024-11-06,13930.530823210927,15665.0
2024-11-07,13965.348677586628,15818.2001953125
2024-11-08,13958.998948137854,15558.0
2024-11-11,13995.025706752207,15647.2001953125
2024-11-12,14018.714750145185,15765.0
2024-11-13,14040.363331689212,15788.900390625
2024-11-14,14032.56818576647,15847.2001953125
2024-11-15,14052.906858652454,15933.2998046875
2024-11-18,14059.02226983823,15891.2998046875
2024-11-19,14054.259102715016,15806.099609375
2024-11-20,14059.479542804462,15817.099609375
2024-11-21,14061.165062543534,15913.0
2024-11-22,14034.611357667603,15816.900390625
2024-11-25,14029.701962766128,15940.0
2024-11-26,14034.773896896566,15901.2001953125
2024-11-27,14020.975208913822,15930.0
2024-11-28,14020.493363975489,15863.5
2024-11-29,14046.603413460542,15878.0
2024-12-02,14069.804015542948,15829.0
2024-12-03,14054.274659851966,15910.0
2024-12-04,14038.81997041863,15940.0
2024-12-05,14016.180500342494,15906.599609375
2024-12-06,14001.32686022325,15839.7998046875
2024-12-09,13980.84990428874,15825.7998046875
2024-12-10,13958.809864972607,15864.0
2024-12-11,13950.955911006111,15908.0
2024-12-12,13974.865424049845,15963.0
2024-12-13,13977.278843880977,15967.400390625
2024-12-16,13984.56172959043,16025.7998046875
2024-12-17,14016.673697056242,15955.0
2024-12-18,14023.405460676948,15926.2001953125
2024-12-19,14121.951093080866,16145.2998046875
2024-12-20,14112.370113027948,15981.2998046875
2024-12-23,14126.185020057748,16159.2998046875
2024-12-24,14158.610857319929,16217.599609375
2024-12-25,14158.393007510262,15970.7998046875
2024-12-26,14175.39334212182,15069.400390625
2024-12-27,14153.746791800559,16189.0
2024-12-30,14157.543154178755,16178.0
2024-12-31,14172.745291639541,16085.599609375
2025-01-02,14177.953777913905,16230.5
2025-01-03,14186.239178951659,16201.099609375
2025-01-06,14201.325967478708,16178.7998046875
2025-01-07,14205.281171968612,16179.099609375
2025-01-08,14208.255045119135,16157.7001953125
2025-01-09,14209.49986240509,16187.599609375
2025-01-10,14239.281930887779,16237.0
2025-01-13,14248.481197689061,16268.0
2025-01-14,14276.191353683436,16295.2001953125
2025-01-15,14224.628945465958,16320.0
2025-01-16,14220.212165437459,16360.7998046875
2025-01-17,14194.026844469838,16368.7998046875
2025-01-20,14166.703193709991,16367.099609375
2025-01-21,14142.48818416034,16245.0
2025-01-22,14119.244412855567,16330.7998046875
2025-01-23,14121.776915806795,16232.7998046875
2025-01-24,14111.807906979546,16230.900390625
2025-01-27,14125.594234042394,16164.900390625
2025-01-28,14128.481078332941,16155.599609375
2025-01-29,14156.12658612245,15881.2001953125
2025-01-30,14175.240174051733,16238.0
2025-01-31,14186.666138585615,16274.5
2025-02-03,14199.239355719448,16341.2998046875
2025-02-04,14223.316740217888,16320.0
2025-02-05,14229.287409273411,16299.099609375
2025-02-06,14241.28087326145,16298.099609375
2025-02-07,14252.997630436927,16327.0
2025-02-10,14263.41290911467,16314.7001953125
2025-02-11,14330.09613599867,16330.099609375
2025-02-12,14314.164582529147,16343.2998046875
2025-02-13,14332.097090394995,16375.0
2025-02-14,14310.748828867581,16219.0
